institute_name,university,semester,subject,course_id,batch,section,num_sections,students,scheduled_mcq_practices,mcq_attendance,mcq_attendance_pct,total_mcq_questions,mcq_attempts,mcq_expected_attempts,mcq_attempt_pct,mcq_correct,mcq_accuracy_pct,scheduled_coding_practices,coding_attendance,coding_attendance_pct,total_coding_problems,coding_attempts,coding_expected_attempts,coding_attempt_pct,coding_completions,coding_completion_pct
Vivekananda global University,Vivekananda Global University,Semester 2,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,VGU Batch-1,S-001,7,66,10,42,63.64,162,2306,10692,21.57,1847,80.1,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,VGU Batch-1,S-002,7,67,10,40,59.7,196,3203,13132,24.39,2654,82.86,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,VGU Batch-1,S-003,7,65,11,50,76.92,187,4463,12155,36.72,3656,81.92,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,VGU Batch-1,S-004,7,63,11,45,71.43,221,3950,13923,28.37,3421,86.61,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,VGU Batch-1,S-005,7,63,9,41,65.08,161,2419,10143,23.85,2011,83.13,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,VGU Batch-1,S-006,7,62,8,50,80.65,146,3571,9052,39.45,2996,83.9,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,VGU Batch-1,S-007,7,62,8,43,69.35,146,2933,9052,32.4,2472,84.28,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,DBMS Fundamentals,a3aa84c2ac324ed581a9f050566521e9,VGU Batch-1,S-001,7,66,8,24,36.36,160,2239,10560,21.2,2041,91.16,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,DBMS Fundamentals,a3aa84c2ac324ed581a9f050566521e9,VGU Batch-1,S-002,7,67,6,31,46.27,120,1874,8040,23.31,1663,88.74,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,DBMS Fundamentals,a3aa84c2ac324ed581a9f050566521e9,VGU Batch-1,S-003,7,65,5,24,36.92,100,923,6500,14.2,823,89.17,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,DBMS Fundamentals,a3aa84c2ac324ed581a9f050566521e9,VGU Batch-1,S-004,7,63,6,41,65.08,120,3443,7560,45.54,3033,88.09,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,DBMS Fundamentals,a3aa84c2ac324ed581a9f050566521e9,VGU Batch-1,S-005,7,63,8,31,49.21,160,2270,10080,22.52,2040,89.87,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,DBMS Fundamentals,a3aa84c2ac324ed581a9f050566521e9,VGU Batch-1,S-006,7,62,7,28,45.16,140,2409,8680,27.75,2178,90.41,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,DBMS Fundamentals,a3aa84c2ac324ed581a9f050566521e9,VGU Batch-1,S-007,7,62,6,15,24.19,120,1095,7440,14.72,1002,91.51,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,English Course,d9df50be3148426fbd6295065ce633a8,VGU Batch-1,S-001,7,66,16,43,65.15,145,2104,9570,21.99,1866,88.69,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,English Course,d9df50be3148426fbd6295065ce633a8,VGU Batch-1,S-002,7,67,13,43,64.18,121,1831,8107,22.59,1586,86.62,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,English Course,d9df50be3148426fbd6295065ce633a8,VGU Batch-1,S-003,7,65,14,44,67.69,129,2709,8385,32.31,2333,86.12,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,English Course,d9df50be3148426fbd6295065ce633a8,VGU Batch-1,S-004,7,63,15,47,74.6,154,2612,9702,26.92,2192,83.92,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,English Course,d9df50be3148426fbd6295065ce633a8,VGU Batch-1,S-005,7,63,15,54,85.71,137,2737,8631,31.71,2463,89.99,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,English Course,d9df50be3148426fbd6295065ce633a8,VGU Batch-1,S-006,7,62,12,48,77.42,113,3130,7006,44.68,2627,83.93,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,English Course,d9df50be3148426fbd6295065ce633a8,VGU Batch-1,S-007,7,62,14,45,72.58,129,1810,7998,22.63,1553,85.8,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Generative AI,b9811b34585b47e0a0be65f1081a74f2,VGU Batch-1,S-001,7,66,3,10,15.15,35,146,2310,6.32,137,93.84,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Generative AI,b9811b34585b47e0a0be65f1081a74f2,VGU Batch-1,S-002,7,67,3,11,16.42,35,195,2345,8.32,171,87.69,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Generative AI,b9811b34585b47e0a0be65f1081a74f2,VGU Batch-1,S-003,7,65,3,3,4.62,35,45,2275,1.98,38,84.44,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Generative AI,b9811b34585b47e0a0be65f1081a74f2,VGU Batch-1,S-004,7,63,4,3,4.76,50,50,3150,1.59,46,92,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Generative AI,b9811b34585b47e0a0be65f1081a74f2,VGU Batch-1,S-005,7,63,3,5,7.94,35,80,2205,3.63,70,87.5,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Generative AI,b9811b34585b47e0a0be65f1081a74f2,VGU Batch-1,S-006,7,62,5,1,1.61,60,0,3720,0,0,0,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Generative AI,b9811b34585b47e0a0be65f1081a74f2,VGU Batch-1,S-007,7,62,3,12,19.35,35,177,2170,8.16,158,89.27,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Introduction to Databases,25c1a72c216e47e19bc6b2f16c66e0ca,VGU Batch-1,S-001,7,66,25,53,80.3,530,8486,34980,24.26,7487,88.23,18,54,81.82,193,3770,12738,29.6,3101,82.25
Vivekananda global University,Vivekananda Global University,Semester 2,Introduction to Databases,25c1a72c216e47e19bc6b2f16c66e0ca,VGU Batch-1,S-002,7,67,22,58,86.57,493,7333,33031,22.2,6362,86.76,15,57,85.07,150,2780,10050,27.66,2451,88.17
Vivekananda global University,Vivekananda Global University,Semester 2,Introduction to Databases,25c1a72c216e47e19bc6b2f16c66e0ca,VGU Batch-1,S-003,7,65,25,55,84.62,584,12801,37960,33.72,11388,88.96,20,54,83.08,221,5016,14365,34.92,4427,88.26
Vivekananda global University,Vivekananda Global University,Semester 2,Introduction to Databases,25c1a72c216e47e19bc6b2f16c66e0ca,VGU Batch-1,S-004,7,63,26,60,95.24,545,12819,34335,37.34,11226,87.57,20,52,82.54,214,4276,13482,31.72,3683,86.13
Vivekananda global University,Vivekananda Global University,Semester 2,Introduction to Databases,25c1a72c216e47e19bc6b2f16c66e0ca,VGU Batch-1,S-005,7,63,25,57,90.48,544,11422,34272,33.33,10087,88.31,19,52,82.54,205,3660,12915,28.34,3350,91.53
Vivekananda global University,Vivekananda Global University,Semester 2,Introduction to Databases,25c1a72c216e47e19bc6b2f16c66e0ca,VGU Batch-1,S-006,7,62,24,59,95.16,544,13319,33728,39.49,11814,88.7,19,55,88.71,207,4552,12834,35.47,4101,90.09
Vivekananda global University,Vivekananda Global University,Semester 2,Introduction to Databases,25c1a72c216e47e19bc6b2f16c66e0ca,VGU Batch-1,S-007,7,62,21,55,88.71,487,8321,30194,27.56,7300,87.73,16,46,74.19,175,2307,10850,21.26,2017,87.43
Vivekananda global University,Vivekananda Global University,Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,VGU Batch-1,S-001,7,66,2,4,6.06,44,116,2904,3.99,106,91.38,16,36,54.55,43,215,2838,7.58,94,43.72
Vivekananda global University,Vivekananda Global University,Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,VGU Batch-1,S-002,7,67,2,1,1.49,44,20,2948,0.68,19,95,17,50,74.63,43,149,2881,5.17,26,17.45
Vivekananda global University,Vivekananda Global University,Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,VGU Batch-1,S-003,7,65,2,2,3.08,44,24,2860,0.84,21,87.5,14,36,55.38,38,212,2470,8.58,122,57.55
Vivekananda global University,Vivekananda Global University,Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,VGU Batch-1,S-004,7,63,2,4,6.35,44,108,2772,3.9,98,90.74,16,46,73.02,42,306,2646,11.56,132,43.14
Vivekananda global University,Vivekananda Global University,Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,VGU Batch-1,S-005,7,63,3,5,7.94,68,240,4284,5.6,216,90,16,41,65.08,45,325,2835,11.46,158,48.62
Vivekananda global University,Vivekananda Global University,Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,VGU Batch-1,S-006,7,62,2,18,29.03,44,379,2728,13.89,344,90.77,17,46,74.19,42,510,2604,19.59,282,55.29
Vivekananda global University,Vivekananda Global University,Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,VGU Batch-1,S-007,7,62,2,7,11.29,44,164,2728,6.01,127,77.44,17,36,58.06,45,214,2790,7.67,61,28.5
Vivekananda global University,Vivekananda Global University,Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,VGU Batch-1,S-001,7,66,11,51,77.27,360,10282,23760,43.27,9322,90.66,13,52,78.79,126,1616,8316,19.43,1367,84.59
Vivekananda global University,Vivekananda Global University,Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,VGU Batch-1,S-002,7,67,11,56,83.58,360,13192,24120,54.69,11792,89.39,13,58,86.57,126,1426,8442,16.89,1261,88.43
Vivekananda global University,Vivekananda Global University,Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,VGU Batch-1,S-003,7,65,10,57,87.69,300,10892,19500,55.86,9903,90.92,11,54,83.08,106,1180,6890,17.13,1012,85.76
Vivekananda global University,Vivekananda Global University,Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,VGU Batch-1,S-004,7,63,10,57,90.48,340,14034,21420,65.52,12882,91.79,9,59,93.65,82,1675,5166,32.42,1553,92.72
Vivekananda global University,Vivekananda Global University,Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,VGU Batch-1,S-005,7,63,9,57,90.48,320,14031,20160,69.6,12776,91.06,8,55,87.3,84,2000,5292,37.79,1872,93.6
Vivekananda global University,Vivekananda Global University,Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,VGU Batch-1,S-006,7,62,8,58,93.55,280,11840,17360,68.2,10759,90.87,7,58,93.55,70,1917,4340,44.17,1788,93.27
Vivekananda global University,Vivekananda Global University,Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,VGU Batch-1,S-007,7,62,9,55,88.71,300,9783,18600,52.6,8803,89.98,8,50,80.65,77,1616,4774,33.85,1476,91.34
Vivekananda global University,Vivekananda Global University,Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,VGU Batch-1,S-001,7,66,10,27,40.91,190,2131,12540,16.99,1850,86.81,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,VGU Batch-1,S-002,7,67,7,21,31.34,130,1186,8710,13.62,1049,88.45,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,VGU Batch-1,S-003,7,65,7,23,35.38,130,1802,8450,21.33,1568,87.01,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,VGU Batch-1,S-004,7,63,6,45,71.43,110,2890,6930,41.7,2473,85.57,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,VGU Batch-1,S-005,7,63,7,38,60.32,120,2092,7560,27.67,1773,84.75,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,VGU Batch-1,S-006,7,62,7,38,61.29,130,2103,8060,26.09,1837,87.35,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,VGU Batch-1,S-007,7,62,9,35,56.45,170,2511,10540,23.82,2109,83.99,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,VGU Batch-1,S-001,7,66,41,57,86.36,392,4813,25872,18.6,4166,86.56,40,57,86.36,100,1614,6600,24.45,1382,85.63
Vivekananda global University,Vivekananda Global University,Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,VGU Batch-1,S-002,7,67,38,62,92.54,372,5617,24924,22.54,4830,85.99,37,59,88.06,103,1916,6901,27.76,1595,83.25
Vivekananda global University,Vivekananda Global University,Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,VGU Batch-1,S-003,7,65,39,57,87.69,359,5715,23335,24.49,4997,87.44,38,59,90.77,112,2120,7280,29.12,1865,87.97
Vivekananda global University,Vivekananda Global University,Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,VGU Batch-1,S-004,7,63,40,57,90.48,362,6961,22806,30.52,6060,87.06,39,58,92.06,117,2545,7371,34.53,2265,89
Vivekananda global University,Vivekananda Global University,Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,VGU Batch-1,S-005,7,63,39,56,88.89,384,6028,24192,24.92,5282,87.62,38,57,90.48,99,2109,6237,33.81,1822,86.39
Vivekananda global University,Vivekananda Global University,Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,VGU Batch-1,S-006,7,62,41,57,91.94,371,6655,23002,28.93,5981,89.87,39,57,91.94,108,2305,6696,34.42,2077,90.11
Vivekananda global University,Vivekananda Global University,Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,VGU Batch-1,S-007,7,62,45,51,82.26,384,4080,23808,17.14,3534,86.62,43,50,80.65,121,1621,7502,21.61,1299,80.14
Vivekananda global University,Vivekananda Global University,Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,VGU Batch-1,S-001,7,66,8,46,69.7,160,3777,10560,35.77,3294,87.21,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,VGU Batch-1,S-002,7,67,7,45,67.16,140,2315,9380,24.68,2088,90.19,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,VGU Batch-1,S-003,7,65,6,48,73.85,120,3111,7800,39.88,2739,88.04,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,VGU Batch-1,S-004,7,63,6,44,69.84,120,2788,7560,36.88,2498,89.6,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,VGU Batch-1,S-005,7,63,6,45,71.43,120,3137,7560,41.49,2644,84.28,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,VGU Batch-1,S-006,7,62,6,42,67.74,120,2610,7440,35.08,2297,88.01,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,VGU Batch-1,S-007,7,62,7,50,80.65,140,3823,8680,44.04,3393,88.75,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,VGU Batch-1,S-001,7,66,3,26,39.39,60,1318,3960,33.28,1210,91.81,1,16,24.24,4,36,264,13.64,17,47.22
Vivekananda global University,Vivekananda Global University,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,VGU Batch-1,S-002,7,67,4,27,40.3,100,1891,6700,28.22,1692,89.48,3,15,22.39,16,54,1072,5.04,24,44.44
Vivekananda global University,Vivekananda Global University,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,VGU Batch-1,S-003,7,65,3,33,50.77,80,2153,5200,41.4,1917,89.04,2,17,26.15,12,40,780,5.13,14,35
Vivekananda global University,Vivekananda Global University,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,VGU Batch-1,S-004,7,63,3,39,61.9,80,2717,5040,53.91,2442,89.88,2,30,47.62,12,106,756,14.02,65,61.32
Vivekananda global University,Vivekananda Global University,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,VGU Batch-1,S-005,7,63,3,42,66.67,80,2689,5040,53.35,2431,90.41,2,31,49.21,12,127,756,16.8,81,63.78
Vivekananda global University,Vivekananda Global University,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,VGU Batch-1,S-006,7,62,4,40,64.52,120,3937,7440,52.92,3570,90.68,3,27,43.55,20,217,1240,17.5,133,61.29
Vivekananda global University,Vivekananda Global University,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,VGU Batch-1,S-007,7,62,6,27,43.55,180,3936,11160,35.27,3483,88.49,4,22,35.48,28,81,1736,4.67,47,58.02
Vivekananda global University,Vivekananda Global University,Semester 2,Numerical Ability,3525d39db70545a1ac2467291bf35bd6,VGU Batch-1,S-001,7,66,29,57,86.36,590,12559,38940,32.25,11130,88.62,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Numerical Ability,3525d39db70545a1ac2467291bf35bd6,VGU Batch-1,S-002,7,67,30,59,88.06,620,9895,41540,23.82,8681,87.73,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Numerical Ability,3525d39db70545a1ac2467291bf35bd6,VGU Batch-1,S-003,7,65,29,59,90.77,600,12756,39000,32.71,11009,86.3,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Numerical Ability,3525d39db70545a1ac2467291bf35bd6,VGU Batch-1,S-004,7,63,33,59,93.65,675,15982,42525,37.58,13715,85.82,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Numerical Ability,3525d39db70545a1ac2467291bf35bd6,VGU Batch-1,S-005,7,63,36,57,90.48,765,14394,48195,29.87,12418,86.27,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Numerical Ability,3525d39db70545a1ac2467291bf35bd6,VGU Batch-1,S-006,7,62,29,57,91.94,605,12395,37510,33.04,10843,87.48,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Numerical Ability,3525d39db70545a1ac2467291bf35bd6,VGU Batch-1,S-007,7,62,32,54,87.1,640,12457,39680,31.39,10972,88.08,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,VGU Batch-1,S-001,7,66,1,0,0,18,0,1188,0,0,0,3,3,4.55,18,4,1188,0.34,3,75
Vivekananda global University,Vivekananda Global University,Semester 2,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,VGU Batch-1,S-002,7,67,5,12,17.91,113,433,7571,5.72,389,89.84,4,8,11.94,35,52,2345,2.22,34,65.38
Vivekananda global University,Vivekananda Global University,Semester 2,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,VGU Batch-1,S-003,7,65,5,20,30.77,113,909,7345,12.38,755,83.06,4,14,21.54,35,75,2275,3.3,47,62.67
Vivekananda global University,Vivekananda Global University,Semester 2,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,VGU Batch-1,S-004,7,63,5,14,22.22,113,619,7119,8.7,555,89.66,4,17,26.98,35,90,2205,4.08,61,67.78
Vivekananda global University,Vivekananda Global University,Semester 2,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,VGU Batch-1,S-005,7,63,5,7,11.11,100,312,6300,4.95,252,80.77,5,6,9.52,37,52,2331,2.23,39,75
Vivekananda global University,Vivekananda Global University,Semester 2,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,VGU Batch-1,S-006,7,62,5,10,16.13,100,426,6200,6.87,365,85.68,5,9,14.52,37,75,2294,3.27,53,70.67
Vivekananda global University,Vivekananda Global University,Semester 2,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,VGU Batch-1,S-007,7,62,1,1,1.61,18,0,1116,0,0,0,3,2,3.23,18,0,1116,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Quantitative Aptitude,97671af2f44f4eed978cd65d5c0c55c9,VGU Batch-1,S-001,7,66,2,2,3.03,35,15,2310,0.65,12,80,0,0,0,0,0,0,0,0,0
Vivekananda global University,Vivekananda Global University,Semester 2,Quantitative Aptitude,97671af2f44f4eed978cd65d5c0c55c9,VGU Batch-1,S-002,7,67,2,9,13.43,30,129,2010,6.42,114,88.37,0,0,0,0,0,0,0,0,0
